,Open,High,Low,Close,Volume,Next_Change,MACD,signal_line,MACD_signals,previous_MACD_signal,MACD_change,signal_change,convergence,RSI,Stochastic_Oscillator,stoch_ma,STOCH_signals,previous_STOCH_signal,STOCH_change,STOCH_ma_change,stoch_convergence
2018-02-09,5.61,5.864828897338404,5.4496197718631185,5.46,4253512,0,-0.43157327917132804,-0.4866058890065775,1,1.0,1,1,-4.369954725674807e-05,26.024603308378047,23.468495002236665,27.933194195346296,0,32.40705837665245,0,0,-4.473864181306155
2018-02-12,5.5,5.468809073724008,5.1903969754253305,5.26,4098266,1,-0.4318645393782701,-0.47565761908091597,0,1.0,0,1,-0.011239530132603537,22.75789428910852,8.570889378210358,18.252041786778328,0,23.468495002236665,0,0,-5.216453215458339
2018-02-13,5.2,5.056754850088184,4.851499118165785,5.29,2410256,1,-0.4247780390916489,-0.4654817030830626,1,0.0,1,1,-0.003089415711232224,24.29300008779471,26.804305374868488,22.528173580823406,1,8.570889378210358,1,1,13.957284202613051
2018-02-14,5.3,5.821334519572954,5.316886120996441,5.67,4999758,0,-0.38407177203983345,-0.4491997168744168,1,1.0,1,1,0.024424280843169666,40.43982681066934,54.3484144716935,38.438294026258454,1,26.804305374868488,1,1,11.633988651389966
2018-02-15,5.71,5.906630236794171,5.712131147540983,5.62,1876610,0,-0.35179111526658957,-0.42971799655285137,1,1.0,1,1,0.012798936451678455,39.25350986306829,72.8346333708009,55.63646369852968,1,54.3484144716935,1,1,1.288049226836172
2018-02-16,5.6,5.636859964093357,5.396364452423698,5.49,3643552,1,-0.3328613572218355,-0.4103466686866482,1,1.0,1,1,-0.00044156982144910595,36.27399936388804,60.513889749004115,58.0751767237669,0,72.8346333708009,0,1,-14.759456647034007
2018-02-20,5.45,5.640252252252253,5.469639639639641,5.57,2769073,0,-0.30785529200475814,-0.3898483933502702,1,1.0,1,1,0.004507789880699387,39.326105385409335,68.095885823956,63.08553127386145,1,60.513889749004115,1,1,2.571641524857334
2018-02-21,5.59,5.743131868131869,5.631318681318681,5.55,1687962,0,-0.2863507646465937,-0.36914886760953497,1,1.0,1,1,0.0008050016174291907,38.825466786925645,66.20038680521797,64.6429590395397,0,68.095885823956,0,1,-3.4529267844162774
2018-02-22,5.55,5.451209302325582,5.264651162790698,5.46,1977766,1,-0.2734187188286983,-0.3500028378533676,1,1.0,1,1,-0.006213983938271939,36.56936833623745,57.67064122089713,61.156800130218414,0,66.20038680521797,0,0,-5.043586674999553
2018-02-23,5.46,5.540530973451327,5.402017699115044,5.59,1556769,1,-0.24980052089355276,-0.32996237446140464,1,1.0,1,1,0.0035777345431825536,41.82764611845841,69.99138484269392,65.57409248645617,1,57.67064122089713,1,1,7.903451265559035
2018-02-26,5.6,5.929395604395605,5.78452380952381,5.65,2018789,0,-0.2236631803928706,-0.30870253564769784,1,1.0,1,1,0.004877501686975372,44.129713181369006,74.07955142586536,69.82682195616076,1,69.99138484269392,1,1,-0.16456288653314743
2018-02-27,5.63,5.7949070631970265,5.449851301115242,5.46,3716825,0,-0.21579303407019612,-0.2901206353321975,1,1.0,1,1,-0.010711753992825868,38.882352669341074,56.452626908784204,63.13972443247248,0,74.07955142586536,0,0,-10.939826993392877
2018-02-28,5.45,5.459409594095941,5.320442804428045,5.38,1780233,1,-0.2135495515202912,-0.27480641856981625,1,1.0,1,1,-0.013070734212476343,36.89316055346609,49.03076395422374,56.0852441933481,0,56.452626908784204,0,0,-0.3673827154360936
2018-03-01,5.36,5.3420143884892095,5.186043165467626,5.42,2776636,1,-0.20616734095816902,-0.2610786030474868,1,1.0,1,1,-0.006345604960207252,38.584977978827744,52.74169543150397,54.41346981242604,1,49.03076395422374,1,0,5.3827058582023
2018-03-02,5.35,5.443560209424083,5.191273996509597,5.56,3000031,1,-0.18686598121909181,-0.2462360786818078,1,1.0,1,1,0.004458835373398196,44.22132807455637,65.72995560198477,60.07171270720541,1,52.74169543150397,1,1,7.3300172757014295
2018-03-05,5.51,5.6513722126929675,5.392588507718696,5.73,2951756,1,-0.1560530528626165,-0.22819947351796957,1,1.0,1,1,0.012776323192637079,50.19820010222597,81.50141438042583,70.78656354381562,1,65.72995560198477,1,1,5.056607941830848
2018-03-06,5.72,5.9206217616580314,5.73937823834197,5.83,2386543,0,-0.12215627933133177,-0.20699083468064203,1,1.0,1,1,0.012688134693957187,53.36385926426973,86.62873770361907,78.70765062371734,1,81.50141438042583,1,1,-2.7937637567084863
2018-03-07,5.81,5.931219512195122,5.739564459930314,5.79,1858095,0,-0.09739776697113633,-0.18507222113874092,1,1.0,1,1,0.0028398988182943286,51.94159891130017,81.04884665015207,79.8782486369347,0,86.62873770361907,0,1,-6.750489066684352
2018-03-08,5.81,6.088983666061706,5.9483484573502725,5.74,1314485,0,-0.08087873002829138,-0.164233522916651,1,1.0,1,1,-0.004319661279244963,50.14258992762183,61.350314241957726,70.61428143944622,0,81.04884665015207,0,0,-10.434565210705863
2018-03-09,5.67,5.5589342806394315,5.304476021314387,5.51,3245076,1,-0.08536234803571219,-0.14845928794046323,0,1.0,0,1,-0.020257852983608576,42.79920585081016,35.877982471627966,53.246131955537095,0,61.350314241957726,0,0,-8.104182286420638
2018-03-12,5.51,5.64,5.505,5.63,2443067,1,-0.07832971430322733,-0.13443337321301604,1,0.0,1,1,-0.006993280994962325,47.148186438370765,49.16789469962608,51.20701332758159,1,35.877982471627966,1,0,15.329030855953619
2018-03-13,5.63,5.740392156862744,5.619964349376113,5.63,1665976,0,-0.07192716976292424,-0.12193213252299769,1,1.0,1,1,-0.006098696149715269,47.148186438370765,49.16789469962608,50.18745401360384,0,49.16789469962608,0,0,1.0195593139777515
2018-03-14,5.67,5.669893238434164,5.582548932384342,5.61,1148236,1,-0.06768668991211246,-0.11108304400082064,1,1.0,1,1,-0.006608608671365271,46.465325127474216,46.95290932829311,48.57018167094847,0,49.16789469962608,0,0,-0.5977130286776031
2018-03-15,5.6,5.77216606498195,5.67072202166065,5.62,1528338,0,-0.06279529755136704,-0.10142549471092992,1,1.0,1,1,-0.004766156929145296,46.8795952174855,48.060402013959596,48.31529184245403,1,46.95290932829311,1,0,1.3623825141609274
2018-03-16,5.6,5.851819887429643,5.747879924953096,5.54,2189206,0,-0.06462916054449952,-0.09406622787764383,0,1.0,0,1,-0.009193129826418567,43.949529825095645,39.20046052862752,43.75787618554077,0,48.060402013959596,0,0,-4.302525828418823
2018-03-19,5.54,5.916300000000001,5.671120000000001,5.33,2811783,0,-0.08208156989188797,-0.09166929628049267,0,0.0,0,1,-0.01984934094453962,37.35019291940377,15.943114129630823,29.850495157585797,0,39.20046052862752,0,0,-9.349965371041717
2018-03-20,5.36,5.457317073170732,5.0,5.0,5033471,0,-0.12114449379776904,-0.09756433578394795,0,0.0,0,0,-0.03316788440242578,29.782179794011924,0.0,14.925247578792899,0,15.943114129630823,0,0,-1.0178665508379243
2018-03-21,4.98,5.208200836820083,5.012635983263598,4.92,2778697,0,-0.15675055105966695,-0.10940157883909177,0,0.0,0,0,-0.0237688142067541,28.285877263816346,-7.346299351699088,3.7894741135469054,0,0.0,0,0,3.7894741135469054
2018-03-22,4.88,5.131924890829695,4.96264192139738,4.78,3191361,0,-0.19402879477130064,-0.12632702202553356,0,0.0,0,0,-0.020352800525191894,25.839261557812378,-16.215497850682187,-6.213011868567641,0,-7.346299351699088,0,0,1.133287483131447
2018-03-23,4.74,4.628414376321353,4.415391120507399,4.58,3885955,1,-0.23697865756792247,-0.14845734913401135,0,0.0,0,0,-0.020819535688144042,22.804631168022823,9.835660413872189,1.811324272652274,1,-16.215497850682187,1,1,18.026822123334462
2018-03-26,4.67,4.595132382892057,4.392830957230142,4.73,3615675,1,-0.2559624115246155,-0.16995836161213218,0,0.0,0,0,0.0025172585214277843,29.492770348095007,19.878460295130225,10.84489228389125,1,9.835660413872189,1,1,1.0092318700190592
2018-03-27,4.76,5.163615702479339,4.818698347107438,4.91,5114677,0,-0.2535597981114863,-0.18667864891200303,1,0.0,1,0,0.019122900713000046,36.592188387007376,30.49071230892426,20.667802296407753,1,19.878460295130225,1,1,0.7893420012775305
2018-03-28,4.93,5.031983298538623,4.809686847599164,4.84,2442347,0,-0.2543718839204434,-0.2002172959136911,0,1.0,0,0,0.012726561192730995,35.1115489718745,29.352026868681758,25.009914582544756,0,30.49071230892426,0,1,-5.480797726379503
2018-03-29,4.84,5.170662251655628,4.938035320088299,4.79,1843659,0,-0.25609791258648773,-0.21139341924825045,0,0.0,0,0,0.009450094668515013,34.05167068409192,26.070043540087593,25.539979061316174,0,29.352026868681758,0,1,-3.812047807365584
2018-04-02,4.72,4.7694713656387675,4.440198237885463,4.53,4035630,1,-0.2752724602583285,-0.22416922745026607,0,0.0,0,0,-0.006398739469825165,29.127847726584335,9.003730231397903,17.27185464635704,0,26.070043540087593,0,0,-8.798188893730554
2018-04-03,4.53,4.426025104602511,4.24081589958159,4.54,3289620,1,-0.2863605251264838,-0.23660748698550962,0,0.0,0,0,0.0013501946670882725,29.549794435969147,17.856576516822578,17.564215581589806,1,9.003730231397903,1,1,8.560485350191907
2018-04-04,4.48,4.702118126272913,4.3029735234215885,4.78,3320775,1,-0.27263908848328455,-0.2438138072850646,1,0.0,1,0,0.020927756942754228,38.94486607139036,32.18079480931883,24.87250519545432,1,17.856576516822578,1,1,7.015928678631742
2018-04-05,4.8,4.970368852459018,4.75907786885246,4.91,1420933,0,-0.2484113066291167,-0.24473330715387503,1,1.0,1,0,0.025147281722978282,43.351651251346766,39.93974638442095,32.40612578993763,1,32.18079480931883,1,1,0.22533098061880352
2018-04-06,4.89,5.232271762208068,5.014692144373673,4.88,1829237,0,-0.22899169057096191,-0.24158498383729243,1,1.0,1,1,0.016271292741572185,42.587733148256504,38.14921909785891,35.27767244389827,0,39.93974638442095,0,1,-4.662073940522674
2018-04-09,4.88,4.858424369747899,4.611050420168067,4.71,2631853,1,-0.22472855331091424,-0.23821369773201678,1,1.0,1,1,0.0008918511547720276,38.45268837737436,38.568322875853696,36.92299765987598,1,38.14921909785891,1,1,-1.2262214379829288
2018-04-10,4.76,4.740451745379876,4.613388090349075,4.76,1971169,1,-0.21483887536288826,-0.23353873325819108,1,1.0,1,1,0.005214713474200272,40.28903864136627,52.365830894683775,44.64441427727988,1,38.568322875853696,1,1,6.076091401426183
2018-04-11,4.71,4.608773946360154,4.394195402298851,4.87,1875148,1,-0.19586731713736505,-0.2260044500340259,1,1.0,1,1,0.011437275001358022,44.23129072484379,63.460626351195366,54.052520314237626,1,52.365830894683775,1,1,1.6866894195538435
2018-04-12,4.89,5.259695817490495,4.8428897338403045,5.22,8268375,1,-0.15085122659443595,-0.21097380534610793,1,1.0,1,1,0.029985445855011145,54.52019186431571,96.10397488528731,75.07824759976248,1,63.460626351195366,1,1,11.617621248567097
2018-04-13,5.42,5.184587813620071,4.930071684587814,5.26,5523705,1,-0.11067222429904167,-0.1909134891366947,1,1.0,1,1,0.020118686085981052,55.5299620225619,100.02985459858012,87.55405109917129,1,96.10397488528731,1,1,-8.549923786116011
2018-04-16,5.3,6.332857142857143,5.768214285714286,5.58,6619536,0,-0.05240466153998291,-0.16321172361735234,1,1.0,1,1,0.03056579723971639,62.6704974871206,64.01327434260432,75.7836627208878,0,100.02985459858012,0,0,-24.24619187769231
2018-04-17,5.6,5.595196837944664,5.0101185770751,5.04,7989161,1,-0.04923315611291468,-0.14041601011646482,1,1.0,1,1,-0.019624208073819288,48.51392397934706,38.201163719273076,56.99241322008044,0,64.01327434260432,0,0,-7.0208611225238755
2018-04-18,5.08,5.119181286549708,4.9021832358674455,5.06,4547472,1,-0.04459185521007836,-0.12125117913518754,1,1.0,1,1,-0.014523530078440955,48.973661900517044,39.15716781643348,48.07479051825696,1,38.201163719273076,1,0,9.873626798983878
2018-04-19,5.04,5.21094674556213,5.079408284023668,5.13,2601240,0,-0.03486329347469308,-0.10397360200308865,1,1.0,1,1,-0.0075490153967136125,50.63512723281312,42.50318215649495,45.28898633737596,1,39.15716781643348,1,0,6.131818520942474
2018-04-20,5.1,5.491621621621622,5.296621621621623,5.07,2730672,0,-0.031630223243554134,-0.08950492625118175,1,1.0,1,1,-0.011235605520767952,49.1576331856625,39.635169865013715,42.462078101194834,0,42.50318215649495,0,0,-0.041104055300110076
2018-04-23,5.07,4.975862068965516,4.6343813387423936,4.81,4441283,1,-0.04947747336737951,-0.0814994356744213,0,1.0,0,1,-0.025852740700585825,43.266099563412,24.97810572605138,33.72009191362311,0,39.635169865013715,0,0,-5.915077951390611
2018-04-24,4.82,5.0212962962962955,4.818415637860081,4.93,2625729,0,-0.05332386621804197,-0.07586432178314545,0,0.0,0,1,-0.009481506741938317,46.455748108399504,27.637858966920593,30.67897544027185,1,24.97810572605138,1,0,5.700869714220474
2018-04-25,4.91,4.958380566801619,4.732105263157894,4.86,2739790,1,-0.061313788067215214,-0.0729542150399594,0,0.0,0,1,-0.010900028592359293,44.870974715009055,24.02712076873235,27.3530481045021,0,27.637858966920593,0,0,-0.28481086241849596
2018-04-26,4.85,5.020983606557377,4.859016393442623,4.94,1674810,0,-0.06049319933859376,-0.07046201189968627,1,0.0,1,1,-0.001671614411651673,47.09235431827702,28.153678709518957,27.75336340701053,1,24.02712076873235,1,1,3.7262426382781797
2018-04-27,4.95,4.802845849802372,4.696758893280633,4.88,1457385,1,-0.06394723153880744,-0.06915905582751052,0,1.0,0,1,-0.004756988272389434,45.60802694282981,25.058760253928977,26.406061830469753,0,28.153678709518957,0,0,-1.747616879049204
2018-04-30,4.91,5.24549898167006,4.998167006109979,5.06,2674707,0,-0.05156566438468513,-0.06564037753894544,1,0.0,1,1,0.008862888865557236,50.63497705807363,34.34351562069882,30.374788725584285,1,25.058760253928977,1,1,5.316028471655308
2018-05-01,5.02,5.008792756539236,4.751931589537223,4.91,4113646,1,-0.05324317542479218,-0.0631609371161148,0,1.0,0,1,-0.004156951462937694,46.7568795914567,16.227411694054712,23.3011002098195,0,34.34351562069882,0,0,-11.042415410879318
2018-05-02,4.9,5.090241935483871,4.879718346774194,4.97,2497699,0,-0.04916438008100332,-0.0603616257090925,1,0.0,1,1,0.001279483936766558,48.45738957890996,19.759990719004186,21.530545464411844,1,16.227411694054712,1,0,5.303133770357128
2018-05-03,4.98,4.614165137614679,4.404844036697248,4.96,4987977,1,-0.04620618566543211,-0.05753053770036043,1,1.0,1,1,0.0001271064068391406,48.18118770464494,28.794200699624902,25.162373082018373,1,19.759990719004186,1,1,5.402382363014187
2018-05-04,4.93,5.560405156537753,4.908011049723757,5.45,12720769,0,-0.004273626671290387,-0.04687915549454642,1,1.0,1,1,0.031281176788327716,60.16324357127675,87.80220134799475,56.482287215006565,1,28.794200699624902,1,1,27.68808651538166
2018-05-07,5.47,5.2770422535211265,5.019021654929578,5.43,4870741,1,0.02703277854259678,-0.032096768687117784,1,1.0,1,1,0.016524018406458528,59.55790010181174,88.71499271663345,72.59863996582001,1,87.80220134799475,1,1,-15.203561382174755
2018-05-08,5.44,5.919157894736842,5.381052631578947,5.68,6973393,1,0.07119554298603958,-0.011438306352486311,1,1.0,1,1,0.023504302108811333,64.38218150098108,84.20684764475098,78.4027438052855,0,88.71499271663345,0,1,-10.31224891134795
2018-05-09,5.68,6.0690647482014395,5.823021582733813,5.7,3957140,0,0.10658009583505024,0.012165374085021,1,1.0,1,1,0.011780872411503343,64.74450823701187,77.823569575224,78.11315669025475,0,84.20684764475098,0,0,-6.093690954496239
2018-05-10,5.72,5.724668989547038,5.356585365853658,5.56,4621347,1,0.12192035694655345,0.03411637065732749,1,1.0,1,1,-0.006610735460803277,60.1331413118577,69.41122384294053,73.76219026659764,0,77.823569575224,0,0,-4.061379308626357
2018-05-11,5.54,5.851752212389381,5.546668672566372,5.74,2784223,0,0.14690864862141684,0.05667482625014536,1,1.0,1,1,0.002429836082045514,63.711807823983676,80.22709692730498,76.9946435969513,1,69.41122384294053,1,1,7.583419754010791
2018-05-14,5.75,5.71890243902439,5.512195121951219,5.65,2657536,1,0.15763271020575242,0.07686640304126677,1,1.0,1,1,-0.00946751520678582,60.774268813263426,74.81916038512279,75.90690199103705,0,80.22709692730498,0,0,-4.320194936267939
2018-05-15,5.62,5.661638225255973,5.446143344709897,5.74,2656197,1,0.17141785577518043,0.0957766935880495,1,1.0,1,1,-0.005125144977354723,62.62982263890291,80.22709692730498,78.06699945917102,1,74.81916038512279,1,1,3.2478390740482297
2018-05-16,5.74,5.77195325542571,5.52737896494157,5.86,2079819,1,0.18983735323527196,0.114588825517494,1,1.0,1,1,-0.00039263446935297597,65.00672078066776,87.43767898354793,82.75233922135948,1,80.22709692730498,1,1,2.525242294054479
2018-05-17,5.85,6.6529891143911435,6.398911439114391,5.99,3459028,0,0.21247556516856037,0.13416617344770726,1,1.0,1,1,0.0030608640030751477,67.42401626723839,70.50950488163225,76.63092205149587,0,87.43767898354793,0,0,-10.806756932052068
2018-05-18,6.0,5.975897435897435,5.3505128205128205,5.42,4985344,1,0.18232059656736332,0.14379705807163848,0,1.0,0,1,-0.03978585322512826,50.84065900302609,45.1552692650992,60.89309565829754,0,70.50950488163225,0,0,-9.61640922333472
2018-05-21,5.51,5.715140186915888,5.532459813084112,5.46,1804082,0,0.15980806451152674,0.14699925935961614,0,0.0,0,1,-0.025714733343814244,51.737747412704266,46.93451386976819,53.91380476403286,1,45.1552692650992,1,0,8.758535498933668
2018-05-22,5.48,5.394012797074954,5.193510054844607,5.35,2380617,1,0.1315739375217797,0.14391419499204886,0,0.0,0,0,-0.025149062622179752,49.08500309324846,42.041591206928466,47.97769798548066,0,46.93451386976819,0,0,1.043184115712478
2018-05-23,5.36,5.425568592057761,5.242906137184114,5.47,2044092,1,0.11752641423896737,0.13863663884143257,0,0.0,0,0,-0.00876996713219605,51.97770720297464,32.20607534590211,40.09188666569138,0,42.041591206928466,0,0,-1.9497045412370824
2018-05-24,5.45,5.54,5.400252252252253,5.54,1580345,1,0.1107652331571174,0.13306235770456953,0,0.0,0,0,-0.001186899944986941,53.63260973722209,31.884254613130306,35.98807063941084,0,32.20607534590211,0,0,3.7819952935087393
2018-05-25,5.52,5.540089285714286,5.4062946428571435,5.55,1675650,1,0.10500345045017223,0.12745057625369008,0,0.0,0,0,-0.00015000125606570713,53.877139881138184,24.425834877422297,30.20695275841657,0,31.884254613130306,0,0,-1.6773018547137362
2018-05-29,5.52,5.649822064056939,5.480427046263345,5.6,2312861,1,0.10328121670028612,0.1226167043430093,0,0.0,0,0,0.003111638160794669,55.150730387720266,27.851714794845364,29.029333776630967,1,24.425834877422297,1,0,4.60349889920867
2018-05-30,5.61,5.7112996389891695,5.5692779783393505,5.62,2046146,0,0.10235033593669662,0.11856343066174677,0,0.0,0,0,0.0031223929176730364,55.67793385153012,29.222066761814624,29.125700269222797,1,27.851714794845364,1,1,1.2739854743774295
2018-05-31,5.62,5.721712,5.570218181818182,5.54,1679150,0,0.09407286142463445,0.1136653168143243,0,0.0,0,0,-0.003379360664639716,52.99445612849713,23.740658893937702,26.433179581580248,0,29.222066761814624,0,0,-2.788887180234372
2018-06-01,5.57,5.432456140350877,5.229824561403508,5.5,2469327,1,0.08332472200436225,0.10759719785233189,0,0.0,0,0,-0.004680020458279782,51.653937047126625,20.999954959999233,23.71656727078974,0,23.740658893937702,0,0,-0.024091623147960206
2018-06-04,5.6,5.641034482758621,5.377655172413794,5.7,3004513,1,0.0899086615240412,0.10405949058667377,1,0.0,1,0,0.010121646785337071,57.44957386084746,34.70347462969156,29.21002095024065,1,20.999954959999233,1,1,8.210065990241418
2018-06-05,5.72,5.8,5.642176870748299,5.8,2433739,1,0.1020196265434592,0.10365151777803086,1,1.0,1,0,0.012518937828060905,60.02965092459079,41.55523446453768,35.38262770738917,1,34.70347462969156,1,1,0.6791530776976025
2018-06-06,5.78,5.686896551724137,5.411724137931035,5.88,2876223,1,0.11672742390575586,0.10626669900357587,1,1.0,1,1,0.012092616136751652,62.014038756421265,47.03664233241462,41.209635019901896,1,41.55523446453768,1,1,-0.34559944463578773
2018-06-07,5.88,6.428912671232876,6.089999999999999,6.09,5057465,0,0.14367253666646373,0.11374786653615344,1,1.0,1,1,0.019463945228130303,66.68911574059098,72.56662186585812,56.88812844288001,1,47.03664233241462,1,1,9.851486110465387
2018-06-08,6.03,5.699615384615384,5.372051282051282,5.84,4803347,1,0.1432030661893382,0.1196389064667904,0,1.0,0,1,-0.00636051040776249,57.600508054180544,52.33030403039155,54.60921623663578,0,72.56662186585812,0,0,-17.957405629222343
2018-06-11,5.83,6.126027397260274,5.537168949771689,6.24,6041805,1,0.1731121355740477,0.13033355228824187,1,0.0,1,1,0.019214423563258032,65.66360318414291,84.7084125671381,69.65881440188694,1,52.33030403039155,1,1,17.328510371495383
2018-06-12,6.31,6.814844720496893,6.376164596273291,6.57,7043881,0,0.2208971655982621,0.14844627495024593,1,1.0,1,1,0.029672307362210354,70.6265021029933,84.55258003551566,77.1056972187013,0,84.7084125671381,0,1,-7.602715348436789
2018-06-13,6.55,6.895562700964631,6.471061093247589,6.44,4288746,0,0.24544786244802186,0.16784659244980113,1,1.0,1,1,0.0051503793502045425,66.54597206043005,72.65100137019981,74.87834929445054,0,84.55258003551566,0,0,-9.674230741065102
2018-06-14,6.45,6.46959871589085,6.050272873194221,6.22,4090694,1,0.24433575470982127,0.18314442490180516,0,1.0,0,1,-0.016409940190204614,60.20645796625668,59.443643336243476,67.160996315347,0,72.65100137019981,0,0,-5.490005054852794
2018-06-15,6.16,6.018813559322034,5.711633281972266,6.23,3426867,1,0.24147771298092024,0.1948110825176282,0,0.0,0,1,-0.014524699344724057,60.39116704717075,60.043977792332434,63.602487053839724,1,59.443643336243476,1,0,4.158843717596241
2018-06-18,6.18,6.728070175438598,6.386491228070176,6.49,3210697,0,0.25722736446989014,0.20729433890808058,1,0.0,1,1,0.003266395098517505,64.94691721333352,75.6526736506444,69.62758035224206,1,60.043977792332434,1,1,9.583602559909629
2018-06-19,6.41,6.070285391566265,5.745076355421687,6.27,3899349,1,0.24908561148296027,0.2156525934230565,0,1.0,0,1,-0.016500007501905806,58.78560955569745,62.44531561668808,66.03644798446507,0,75.6526736506444,0,0,-9.616225666179332
2018-06-20,6.27,6.679582712369598,6.204590163934426,6.64,4817419,1,0.26938383223128515,0.22639884118470224,1,0.0,1,1,0.009551972986679147,64.82878795664556,84.6576904919782,75.34706923822164,1,62.44531561668808,1,1,12.901753621533558
2018-06-21,6.61,6.7694682422452,6.413649926144757,6.71,3719241,1,0.2878011409972796,0.23867930114721772,1,1.0,1,1,0.006136848803478978,65.84902397944724,87.82006497220844,81.58356710521504,1,84.6576904919782,1,1,-3.074123386763162
2018-06-22,6.76,7.136228748068006,6.885100463678516,6.77,4129476,0,0.30373719611596783,0.25169088014096774,1,1.0,1,1,0.002924476124938208,66.73961534453858,79.24082156570667,80.41219433546085,0,87.82006497220844,0,0,-7.407870636747589
2018-06-25,6.6,6.5974393939393945,6.175909090909091,6.47,5235979,1,0.288829692905642,0.2591186426939026,0,1.0,0,1,-0.022335265763260725,58.52194360850492,62.235729630292745,71.3239619828768,0,79.24082156570667,0,0,-7.916859582829865
2018-06-26,6.48,6.956190476190476,6.704761904761906,6.6,3522852,0,0.28422888904677457,0.26414069196447704,0,0.0,0,1,-0.009622853129441833,60.77579864805478,69.60460280230544,70.46428239259112,1,62.235729630292745,1,0,8.22855276229837
2018-06-27,6.62,6.5366197183098596,6.1915492957746485,6.3,2440672,1,0.2534535710485537,0.26200326778129235,0,0.0,0,0,-0.028637893815036175,53.54495858943165,52.59951086689151,61.53189662974131,0,69.60460280230544,0,0,-8.072706172564125
2018-06-28,6.3,6.370155279503105,6.112173913043478,6.39,2284410,1,0.23363298206363936,0.25632921063776176,0,0.0,0,0,-0.014146531841383758,55.264514014048146,53.33328066510963,57.432588647425476,1,52.59951086689151,1,0,4.833077780533962
2018-06-29,6.42,6.469768875192604,6.301078582434514,6.44,2573399,1,0.2194301504422551,0.24894939859866044,0,0.0,0,0,-0.00682301958228293,56.23376159766609,51.12796828027983,54.28027846385265,0,53.33328066510963,0,0,0.9469977987430198
2018-07-02,6.4,6.440382262996942,6.256796636085626,6.49,1968726,1,0.20979055130365154,0.24111762913965867,0,0.0,0,0,-0.0018078296796018023,57.23166744860768,54.63773657520711,54.45900751952988,1,51.12796828027983,1,1,3.331039239250053
2018-07-03,6.52,6.579696509863429,6.440758725341427,6.54,1407711,1,0.20383598729131336,0.23366130076998964,0,0.0,0,0,0.0015017643573308481,58.256663493360286,58.14750487013439,56.30325619483213,1,54.63773657520711,1,1,1.6655196196250301
2018-07-05,6.53,6.290886167146973,6.165068443804033,6.59,1784756,1,0.2008364173410051,0.22709632408419275,0,0.0,0,0,0.0035654067354886354,59.306942952449376,61.65727316506168,58.980264679946906,1,58.14750487013439,1,1,0.8327598098125151
2018-07-06,6.63,7.061222707423582,6.677350800582242,6.94,4173626,0,0.22411782074357323,0.22650062341606886,1,0.0,1,0,0.023877104070692018,65.7946907330057,85.89451816312307,72.43739142153498,1,61.65727316506168,1,1,10.780118256473308
2018-07-09,6.96,7.102969333333334,6.747866666666667,6.87,3317949,0,0.2342201416915275,0.2280445270711606,1,1.0,1,1,0.008558417292862525,63.61037081065866,80.86271860111802,76.6500550113265,0,85.89451816312307,0,1,-9.244463151796566
2018-07-10,6.89,7.465088282504011,7.237560192616371,6.75,1534944,0,0.22989324053460702,0.2284142697638499,0,1.0,0,1,-0.004696643849609772,59.936812567413966,47.14460141411993,61.89732821272322,0,80.86271860111802,0,0,-18.965390388394802
2018-07-11,6.7,6.792709677419355,6.2500967741935485,6.23,4834993,0,0.1824018707901871,0.21921178996911736,0,0.0,0,0,-0.03828888994968738,47.21276649919862,8.709057248279898,35.30319273050156,0,47.14460141411993,0,0,-11.841408683618376
2018-07-12,6.3,6.278605388272584,6.052614896988907,6.2,2952681,1,0.14072171647999898,0.2035137752712937,0,0.0,0,0,-0.025982139612364452,46.598151893687074,10.434540184793937,22.868866457647748,1,8.709057248279898,1,0,14.159809209367848
2018-07-13,6.24,6.3185,6.12,6.31,2373678,1,0.11523758741668999,0.18585853770037297,0,0.0,0,0,-0.007828891492388274,49.209026864181915,18.22229754206863,20.54558199985819,1,10.434540184793937,1,0,10.111041815064253
2018-07-16,6.3,6.156078648233487,6.0095238095238095,6.31,1671313,1,0.0939581405731662,0.16747845827493163,0,0.0,0,0,-0.0028993674180824436,49.209026864181915,20.643275928614752,20.59442896423647,1,18.22229754206863,1,1,2.37213142216784
2018-07-17,6.27,6.450818181818182,6.164772727272727,6.51,2175679,1,0.09216987719920056,0.15241674205978542,0,0.0,0,0,0.01327345284118056,53.955928025571794,34.383649763825865,27.489039364031168,1,20.643275928614752,1,1,6.845763435416416
2018-07-18,6.47,6.609984871406958,6.392314674735249,6.6,1987447,1,0.09689793435977734,0.1413129805197838,1,0.0,1,0,0.0158318187005784,55.95099269558879,40.56681798967085,34.02792867685101,1,34.383649763825865,1,1,-0.3557210869748566
2018-07-19,6.65,7.137955271565496,6.958450479233227,6.61,2129404,0,0.1002957234814863,0.13310952911212431,1,1.0,1,0,0.01160124052936845,56.17819653939708,41.25383668143145,37.64088267914123,1,40.56681798967085,1,1,-2.925935310529617
2018-07-20,6.56,6.654410339256866,6.300452342487884,6.26,2610690,0,0.07389460984770757,0.12126654525924098,0,1.0,0,0,-0.014558129780895393,47.03402398229355,17.208182469811987,27.424532574476608,0,41.25383668143145,0,0,-13.829304106954844
2018-07-23,6.26,6.331601307189542,6.149542483660131,6.19,1680920,0,0.04678382725887609,0.106370001659168,0,0.0,0,0,-0.012214238988758508,45.440940232228364,12.399051627488143,19.911792100982375,0,17.208182469811987,0,0,2.703609631170389
